9735,2021-2,West Virginia,All,All,162967.0,24599.0,0.1509
9737,2021-2,West Virginia,Female,All,95953.0,15843.0,0.1651
9738,2021-2,West Virginia,Male,All,74605.0,10069.0,0.135
9739,2021-2,West Virginia,All,All,139328.0,17262.0,0.1239
9740,2021-2,West Virginia,All,All,29532.0,8229.0,0.2786
9741,2021-2,West Virginia,All,All,1698.0,421.0,0.2479
9742,2021-2,West Virginia,All,0-64,30286.0,8423.0,0.2781
9743,2021-2,West Virginia,All,65-74,75728.0,9858.0,0.1302
9744,2021-2,West Virginia,All,75-84,45871.0,5320.0,0.116
9745,2021-2,West Virginia,All,85 and over,18673.0,2311.0,0.1238
9746,2021-2,West Virginia,All,All,57883.0,7564.0,0.1307
9747,2021-2,West Virginia,All,All,112499.0,18313.0,0.1628
9748,2021-2,Wisconsin,All,All,383790.0,54415.0,0.1418
9749,2021-2,Wisconsin,All,All,79120.0,20151.0,0.2547
9750,2021-2,Wisconsin,All,All,304670.0,34264.0,0.1125
9751,2021-2,Wisconsin,All,All,2914.0,521.0,0.1788
9752,2021-2,Wisconsin,All,All,4053.0,557.0,0.1374
9753,2021-2,Wisconsin,All,All,11382.0,2485.0,0.2183
9754,2021-2,Wisconsin,All,All,6710.0,1246.0,0.1857
9755,2021-2,Wisconsin,All,All,345740.0,47786.0,0.1382
9757,2021-2,Wisconsin,Female,All,216580.0,32879.0,0.1518
9758,2021-2,Wisconsin,Male,All,167210.0,21536.0,0.1288
9759,2021-2,Wisconsin,All,All,326148.0,37280.0,0.1143
9760,2021-2,Wisconsin,All,All,52838.0,16182.0,0.3063
9761,2021-2,Wisconsin,All,All,4804.0,953.0,0.1984
9762,2021-2,Wisconsin,All,0-64,55200.0,16727.0,0.303
9763,2021-2,Wisconsin,All,65-74,176751.0,21863.0,0.1237
9764,2021-2,Wisconsin,All,75-84,103666.0,11000.0,0.1061
9765,2021-2,Wisconsin,All,85 and over,48173.0,4825.0,0.1002
9766,2021-2,Wisconsin,All,All,143933.0,18656.0,0.1296
9767,2021-2,Wisconsin,All,All,239813.0,35756.0,0.1491
9768,2021-2,Wyoming,All,All,69630.0,6829.0,0.0981
9769,2021-2,Wyoming,All,All,9399.0,2022.0,0.2151
9770,2021-2,Wyoming,All,All,60231.0,4807.0,0.0798
9771,2021-2,Wyoming,All,All,908.0,232.0,0.2555
9772,2021-2,Wyoming,All,All,272.0,31.0,0.114
9773,2021-2,Wyoming,All,All,347.0,59.0,0.17
9774,2021-2,Wyoming,All,All,2839.0,321.0,0.1131
9775,2021-2,Wyoming,All,All,63496.0,6016.0,0.0947
9777,2021-2,Wyoming,Female,All,38808.0,4038.0,0.1041
9778,2021-2,Wyoming,Male,All,30822.0,2791.0,0.0906
9779,2021-2,Wyoming,All,All,61955.0,4918.0,0.0794
9780,2021-2,Wyoming,All,All,7207.0,1756.0,0.2437
9781,2021-2,Wyoming,All,All,468.0,155.0,0.3312
9782,2021-2,Wyoming,All,0-64,7425.0,1826.0,0.2459
9783,2021-2,Wyoming,All,65-74,33901.0,2816.0,0.0831
9784,2021-2,Wyoming,All,75-84,20504.0,1607.0,0.0784
9785,2021-2,Wyoming,All,85 and over,7800.0,580.0,0.0744
9786,2021-2,Wyoming,All,All,47235.0,4669.0,0.0988
9787,2021-2,Wyoming,All,All,22384.0,2160.0,0.0965
9788,2021-3,Alabama,All,All,357243.0,41519.0,0.1162
9789,2021-3,Alabama,All,All,63373.0,9619.0,0.1518
9790,2021-3,Alabama,All,All,293870.0,31900.0,0.1086
9791,2021-3,Alabama,All,All,303.0,51.0,0.1683
9792,2021-3,Alabama,All,All,1933.0,163.0,0.0843
9793,2021-3,Alabama,All,All,55958.0,7006.0,0.1252
9794,2021-3,Alabama,All,All,2901.0,311.0,0.1072
9795,2021-3,Alabama,All,All,291437.0,33475.0,0.1149
9797,2021-3,Alabama,Female,All,204465.0,25947.0,0.1269
9798,2021-3,Alabama,Male,All,152778.0,15572.0,0.1019
9799,2021-3,Alabama,All,All,299352.0,30767.0,0.1028
9800,2021-3,Alabama,All,All,52450.0,10057.0,0.1917
9801,2021-3,Alabama,All,All,5441.0,695.0,0.1277
9802,2021-3,Alabama,All,0-64,55307.0,10423.0,0.1885
9803,2021-3,Alabama,All,65-74,153874.0,16702.0,0.1085
9804,2021-3,Alabama,All,75-84,105539.0,10263.0,0.0972
9805,2021-3,Alabama,All,85 and over,42523.0,4131.0,0.0971
9806,2021-3,Alabama,All,All,105373.0,11675.0,0.1108
9807,2021-3,Alabama,All,All,251085.0,29719.0,0.1184
9808,2021-3,Alaska,All,All,60367.0,10897.0,0.1805
9809,2021-3,Alaska,All,All,14436.0,3673.0,0.2544
9810,2021-3,Alaska,All,All,45931.0,7224.0,0.1573
9811,2021-3,Alaska,All,All,7592.0,1989.0,0.262
9812,2021-3,Alaska,All,All,2293.0,250.0,0.109
9813,2021-3,Alaska,All,All,1484.0,290.0,0.1954
9814,2021-3,Alaska,All,All,1519.0,241.0,0.1587
9815,2021-3,Alaska,All,All,45211.0,7745.0,0.1713
9817,2021-3,Alaska,Female,All,33042.0,6525.0,0.1975
9818,2021-3,Alaska,Male,All,27325.0,4372.0,0.16
9819,2021-3,Alaska,All,All,52830.0,8617.0,0.1631
9820,2021-3,Alaska,All,All,6873.0,2166.0,0.3151
9821,2021-3,Alaska,All,All,664.0,114.0,0.1717
9822,2021-3,Alaska,All,0-64,7208.0,2238.0,0.3105
9823,2021-3,Alaska,All,65-74,31968.0,5393.0,0.1687
9824,2021-3,Alaska,All,75-84,16390.0,2528.0,0.1542
9825,2021-3,Alaska,All,85 and over,4801.0,738.0,0.1537
9826,2021-3,Alaska,All,All,28574.0,5365.0,0.1878
9827,2021-3,Alaska,All,All,29801.0,5171.0,0.1735
9828,2021-3,Arizona,All,All,496977.0,88855.0,0.1788
9829,2021-3,Arizona,All,All,48549.0,13273.0,0.2734
9830,2021-3,Arizona,All,All,448428.0,75582.0,0.1685
9831,2021-3,Arizona,All,All,16459.0,3498.0,0.2125
9832,2021-3,Arizona,All,All,7344.0,1191.0,0.1622
9833,2021-3,Arizona,All,All,10451.0,2568.0,0.2457
9834,2021-3,Arizona,All,All,33879.0,6514.0,0.1923
9835,2021-3,Arizona,All,All,414433.0,72600.0,0.1752
9837,2021-3,Arizona,Female,All,276584.0,52245.0,0.1889
9838,2021-3,Arizona,Male,All,220393.0,36610.0,0.1661
9839,2021-3,Arizona,All,All,464379.0,77625.0,0.1672
9840,2021-3,Arizona,All,All,27259.0,9673.0,0.3549
9841,2021-3,Arizona,All,All,5339.0,1557.0,0.2916
9842,2021-3,Arizona,All,0-64,29703.0,10421.0,0.3508
9843,2021-3,Arizona,All,65-74,249901.0,43806.0,0.1753
9844,2021-3,Arizona,All,75-84,163548.0,26661.0,0.163
9845,2021-3,Arizona,All,85 and over,53825.0,7967.0,0.148
9846,2021-3,Arizona,All,All,69880.0,10794.0,0.1545
9847,2021-3,Arizona,All,All,426138.0,77936.0,0.1829
9848,2021-3,Arkansas,All,All,299155.0,36034.0,0.1205
9849,2021-3,Arkansas,All,All,52302.0,9865.0,0.1886
9850,2021-3,Arkansas,All,All,246853.0,26169.0,0.106
9851,2021-3,Arkansas,All,All,905.0,138.0,0.1525
9852,2021-3,Arkansas,All,All,1618.0,168.0,0.1038
9853,2021-3,Arkansas,All,All,26570.0,3992.0,0.1502
9854,2021-3,Arkansas,All,All,3630.0,457.0,0.1259
9855,2021-3,Arkansas,All,All,262675.0,30800.0,0.1173
9857,2021-3,Arkansas,Female,All,172252.0,22346.0,0.1297
9858,2021-3,Arkansas,Male,All,126903.0,13688.0,0.1079
9859,2021-3,Arkansas,All,All,256208.0,26729.0,0.1043
9860,2021-3,Arkansas,All,All,39644.0,8714.0,0.2198
9861,2021-3,Arkansas,All,All,3303.0,591.0,0.1789
9862,2021-3,Arkansas,All,0-64,41344.0,9054.0,0.219
9863,2021-3,Arkansas,All,65-74,132857.0,14134.0,0.1064
9864,2021-3,Arkansas,All,75-84,90702.0,9173.0,0.1011
9865,2021-3,Arkansas,All,85 and over,34252.0,3673.0,0.1072
9866,2021-3,Arkansas,All,All,134180.0,14714.0,0.1097
9867,2021-3,Arkansas,All,All,163546.0,21121.0,0.1291
9868,2021-3,California,All,All,2105879.0,617381.0,0.2932
9869,2021-3,California,All,All,705197.0,260753.0,0.3698
9870,2021-3,California,All,All,1400682.0,356628.0,0.2546
9871,2021-3,California,All,All,8570.0,2688.0,0.3137
9872,2021-3,California,All,All,254394.0,76648.0,0.3013
9873,2021-3,California,All,All,99799.0,36430.0,0.365
9874,2021-3,California,All,All,326105.0,103134.0,0.3163
9875,2021-3,California,All,All,1330499.0,373191.0,0.2805
9877,2021-3,California,Female,All,1199291.0,369917.0,0.3084
9878,2021-3,California,Male,All,906588.0,247464.0,0.273
9879,2021-3,California,All,All,1852905.0,507560.0,0.2739
9880,2021-3,California,All,All,217624.0,97038.0,0.4459
9881,2021-3,California,All,All,35350.0,12783.0,0.3616
9882,2021-3,California,All,0-64,233808.0,103172.0,0.4413
9883,2021-3,California,All,65-74,944692.0,269139.0,0.2849
9884,2021-3,California,All,75-84,642347.0,170749.0,0.2658
9885,2021-3,California,All,85 and over,285032.0,74321.0,0.2607
9886,2021-3,California,All,All,230572.0,60847.0,0.2639
9887,2021-3,California,All,All,1874316.0,556263.0,0.2968
9888,2021-3,Colorado,All,All,317532.0,46738.0,0.1472
9889,2021-3,Colorado,All,All,52275.0,13107.0,0.2507
9890,2021-3,Colorado,All,All,265257.0,33631.0,0.1268
9891,2021-3,Colorado,All,All,927.0,197.0,0.2125
9892,2021-3,Colorado,All,All,5211.0,665.0,0.1276
9893,2021-3,Colorado,All,All,7644.0,1475.0,0.193
9894,2021-3,Colorado,All,All,24456.0,4024.0,0.1645
9895,2021-3,Colorado,All,All,267798.0,38736.0,0.1446
9897,2021-3,Colorado,Female,All,176620.0,27787.0,0.1573
9898,2021-3,Colorado,Male,All,140912.0,18951.0,0.1345
9899,2021-3,Colorado,All,All,284474.0,36248.0,0.1274
9900,2021-3,Colorado,All,All,30178.0,9870.0,0.3271
9901,2021-3,Colorado,All,All,2880.0,620.0,0.2153
9902,2021-3,Colorado,All,0-64,31614.0,10210.0,0.323
9903,2021-3,Colorado,All,65-74,160818.0,21862.0,0.1359
9904,2021-3,Colorado,All,75-84,90711.0,10884.0,0.12
9905,2021-3,Colorado,All,85 and over,34389.0,3782.0,0.11
9906,2021-3,Colorado,All,All,77562.0,9936.0,0.1281
9907,2021-3,Colorado,All,All,239759.0,36786.0,0.1534
9908,2021-3,Connecticut,All,All,238828.0,42430.0,0.1777
9909,2021-3,Connecticut,All,All,66770.0,18304.0,0.2741
9910,2021-3,Connecticut,All,All,172058.0,24126.0,0.1402
9911,2021-3,Connecticut,All,All,223.0,49.0,0.2197
9912,2021-3,Connecticut,All,All,4390.0,629.0,0.1433
9913,2021-3,Connecticut,All,All,12772.0,2894.0,0.2266
9914,2021-3,Connecticut,All,All,13506.0,3237.0,0.2397
9915,2021-3,Connecticut,All,All,198008.0,34000.0,0.1717
9917,2021-3,Connecticut,Female,All,136883.0,25880.0,0.1891
9918,2021-3,Connecticut,Male,All,101945.0,16550.0,0.1623
9919,2021-3,Connecticut,All,All,207027.0,30670.0,0.1481
9920,2021-3,Connecticut,All,All,29093.0,11193.0,0.3847
9921,2021-3,Connecticut,All,All,2708.0,567.0,0.2094
9922,2021-3,Connecticut,All,0-64,30296.0,11450.0,0.3779
9923,2021-3,Connecticut,All,65-74,91296.0,15290.0,0.1675
9924,2021-3,Connecticut,All,75-84,74950.0,10294.0,0.1373
9925,2021-3,Connecticut,All,85 and over,42286.0,5396.0,0.1276
9926,2021-3,Connecticut,All,All,10330.0,1460.0,0.1413
9927,2021-3,Connecticut,All,All,228445.0,40962.0,0.1793
9928,2021-3,Delaware,All,All,125888.0,24483.0,0.1945
9929,2021-3,Delaware,All,All,16570.0,5150.0,0.3108
9930,2021-3,Delaware,All,All,109318.0,19333.0,0.1769
9931,2021-3,Delaware,All,All,53.0,12.0,0.2264
9932,2021-3,Delaware,All,All,1894.0,383.0,0.2022
9933,2021-3,Delaware,All,All,15991.0,3834.0,0.2398
9934,2021-3,Delaware,All,All,2629.0,608.0,0.2313
9935,2021-3,Delaware,All,All,101405.0,18891.0,0.1863
9937,2021-3,Delaware,Female,All,71857.0,15115.0,0.2103
9938,2021-3,Delaware,Male,All,54031.0,9368.0,0.1734
9939,2021-3,Delaware,All,All,113648.0,19923.0,0.1753
9940,2021-3,Delaware,All,All,10889.0,4178.0,0.3837
9941,2021-3,Delaware,All,All,1351.0,382.0,0.2828
9942,2021-3,Delaware,All,0-64,11463.0,4350.0,0.3795
9943,2021-3,Delaware,All,65-74,61029.0,11609.0,0.1902
9944,2021-3,Delaware,All,75-84,39480.0,6451.0,0.1634
9945,2021-3,Delaware,All,85 and over,13916.0,2073.0,0.149
9946,2021-3,Delaware,All,All,40042.0,6572.0,0.1641
9947,2021-3,Delaware,All,All,85794.0,17903.0,0.2087
9948,2021-3,District Of Columbia,All,All,40244.0,10237.0,0.2544
9949,2021-3,District Of Columbia,All,All,15665.0,4990.0,0.3185
9950,2021-3,District Of Columbia,All,All,24579.0,5247.0,0.2135
9952,2021-3,District Of Columbia,All,All,726.0,140.0,0.1928
9953,2021-3,District Of Columbia,All,All,22507.0,5945.0,0.2641
9954,2021-3,District Of Columbia,All,All,1633.0,502.0,0.3074
9955,2021-3,District Of Columbia,All,All,13824.0,3281.0,0.2373
9957,2021-3,District Of Columbia,Female,All,24146.0,6368.0,0.2637
9958,2021-3,District Of Columbia,Male,All,16098.0,3869.0,0.2403
9959,2021-3,District Of Columbia,All,All,33914.0,7794.0,0.2298
9960,2021-3,District Of Columbia,All,All,5258.0,2158.0,0.4104
9961,2021-3,District Of Columbia,All,All,1072.0,285.0,0.2659
9962,2021-3,District Of Columbia,All,0-64,5802.0,2311.0,0.3983
9963,2021-3,District Of Columbia,All,65-74,16595.0,4258.0,0.2566
9964,2021-3,District Of Columbia,All,75-84,12101.0,2663.0,0.2201
9965,2021-3,District Of Columbia,All,85 and over,5746.0,1005.0,0.1749
9967,2021-3,District Of Columbia,All,All,40237.0,10235.0,0.2544
9968,2021-3,Florida,All,All,1664898.0,269013.0,0.1616
9969,2021-3,Florida,All,All,222317.0,50603.0,0.2276
9970,2021-3,Florida,All,All,1442581.0,218410.0,0.1514
9971,2021-3,Florida,All,All,1061.0,199.0,0.1876
9972,2021-3,Florida,All,All,20299.0,2910.0,0.1434
9973,2021-3,Florida,All,All,101212.0,17143.0,0.1694
9974,2021-3,Florida,All,All,117197.0,26475.0,0.2259
9975,2021-3,Florida,All,All,1377112.0,214521.0,0.1558
9977,2021-3,Florida,Female,All,938075.0,161628.0,0.1723
9978,2021-3,Florida,Male,All,726823.0,107385.0,0.1477
9979,2021-3,Florida,All,All,1518119.0,228021.0,0.1502
9980,2021-3,Florida,All,All,127750.0,36556.0,0.2862
9981,2021-3,Florida,All,All,19029.0,4436.0,0.2331
9982,2021-3,Florida,All,0-64,136721.0,38678.0,0.2829
9983,2021-3,Florida,All,65-74,734307.0,115816.0,0.1577
9984,2021-3,Florida,All,75-84,553085.0,81047.0,0.1465
9985,2021-3,Florida,All,85 and over,240785.0,33472.0,0.139
9986,2021-3,Florida,All,All,62235.0,9464.0,0.1521
9987,2021-3,Florida,All,All,1600204.0,259305.0,0.162
9988,2021-3,Georgia,All,All,644499.0,85648.0,0.1329
9989,2021-3,Georgia,All,All,106721.0,20518.0,0.1923
9990,2021-3,Georgia,All,All,537778.0,65130.0,0.1211
9991,2021-3,Georgia,All,All,295.0,37.0,0.1254
9992,2021-3,Georgia,All,All,11424.0,1457.0,0.1275
9993,2021-3,Georgia,All,All,111544.0,17443.0,0.1564
9994,2021-3,Georgia,All,All,11907.0,1521.0,0.1277
9995,2021-3,Georgia,All,All,494642.0,63261.0,0.1279
9997,2021-3,Georgia,Female,All,365685.0,52747.0,0.1442
9998,2021-3,Georgia,Male,All,278814.0,32901.0,0.118
9999,2021-3,Georgia,All,All,562672.0,67197.0,0.1194
10000,2021-3,Georgia,All,All,69545.0,16360.0,0.2352
10001,2021-3,Georgia,All,All,12282.0,2091.0,0.1702
10002,2021-3,Georgia,All,0-64,76420.0,17559.0,0.2298
10003,2021-3,Georgia,All,65-74,299042.0,37253.0,0.1246
10004,2021-3,Georgia,All,75-84,195638.0,22455.0,0.1148
10005,2021-3,Georgia,All,85 and over,73399.0,8381.0,0.1142
10006,2021-3,Georgia,All,All,130294.0,15727.0,0.1207
10007,2021-3,Georgia,All,All,513768.0,69848.0,0.136
10008,2021-3,Hawaii,All,All,77958.0,21609.0,0.2772
10009,2021-3,Hawaii,All,All,8155.0,2625.0,0.3219
10010,2021-3,Hawaii,All,All,69803.0,18984.0,0.272
10011,2021-3,Hawaii,All,All,77.0,27.0,0.3506
10012,2021-3,Hawaii,All,All,37823.0,10356.0,0.2738
10013,2021-3,Hawaii,All,All,664.0,184.0,0.2771
10014,2021-3,Hawaii,All,All,4022.0,1125.0,0.2797
10015,2021-3,Hawaii,All,All,24626.0,6881.0,0.2794
10017,2021-3,Hawaii,Female,All,42738.0,12215.0,0.2858
10018,2021-3,Hawaii,Male,All,35220.0,9394.0,0.2667
10019,2021-3,Hawaii,All,All,71742.0,19110.0,0.2664
10020,2021-3,Hawaii,All,All,4325.0,1792.0,0.4143
10021,2021-3,Hawaii,All,All,1891.0,707.0,0.3739
10022,2021-3,Hawaii,All,0-64,5278.0,2171.0,0.4113
10023,2021-3,Hawaii,All,65-74,36240.0,9744.0,0.2689
10024,2021-3,Hawaii,All,75-84,24195.0,6388.0,0.264
10025,2021-3,Hawaii,All,85 and over,12245.0,3306.0,0.27
10026,2021-3,Hawaii,All,All,24464.0,5549.0,0.2268
10027,2021-3,Hawaii,All,All,53478.0,16059.0,0.3003
10028,2021-3,Idaho,All,All,134318.0,13675.0,0.1018
10029,2021-3,Idaho,All,All,20065.0,3478.0,0.1733
10030,2021-3,Idaho,All,All,114253.0,10197.0,0.0892
10031,2021-3,Idaho,All,All,1120.0,125.0,0.1116
10032,2021-3,Idaho,All,All,994.0,118.0,0.1187
10033,2021-3,Idaho,All,All,348.0,58.0,0.1667
10034,2021-3,Idaho,All,All,4509.0,437.0,0.0969
10035,2021-3,Idaho,All,All,124037.0,12591.0,0.1015
10037,2021-3,Idaho,Female,All,73781.0,8027.0,0.1088
10038,2021-3,Idaho,Male,All,60537.0,5648.0,0.0933
10039,2021-3,Idaho,All,All,118234.0,10302.0,0.0871
10040,2021-3,Idaho,All,All,14927.0,3167.0,0.2122
10041,2021-3,Idaho,All,All,1157.0,206.0,0.178
10042,2021-3,Idaho,All,0-64,15483.0,3285.0,0.2122
10043,2021-3,Idaho,All,65-74,64418.0,6033.0,0.0937
10044,2021-3,Idaho,All,75-84,39828.0,3248.0,0.0816
10045,2021-3,Idaho,All,85 and over,14589.0,1109.0,0.076
10046,2021-3,Idaho,All,All,55388.0,4871.0,0.0879
10047,2021-3,Idaho,All,All,78923.0,8803.0,0.1115
10048,2021-3,Illinois,All,All,1009686.0,127170.0,0.126
10049,2021-3,Illinois,All,All,197184.0,42507.0,0.2156
10050,2021-3,Illinois,All,All,812502.0,84663.0,0.1042
10051,2021-3,Illinois,All,All,379.0,72.0,0.19
10052,2021-3,Illinois,All,All,26015.0,3161.0,0.1215
10053,2021-3,Illinois,All,All,90014.0,17550.0,0.195
10054,2021-3,Illinois,All,All,50349.0,8014.0,0.1592
10055,2021-3,Illinois,All,All,815295.0,95104.0,0.1166
10057,2021-3,Illinois,Female,All,579021.0,78982.0,0.1364
10058,2021-3,Illinois,Male,All,430665.0,48188.0,0.1119
10059,2021-3,Illinois,All,All,890030.0,96066.0,0.1079
10060,2021-3,Illinois,All,All,105705.0,28240.0,0.2672
10061,2021-3,Illinois,All,All,13951.0,2864.0,0.2053
10062,2021-3,Illinois,All,0-64,111806.0,29612.0,0.2649
10063,2021-3,Illinois,All,65-74,448938.0,51389.0,0.1145
10064,2021-3,Illinois,All,75-84,308675.0,32014.0,0.1037
10065,2021-3,Illinois,All,85 and over,140267.0,14155.0,0.1009
10066,2021-3,Illinois,All,All,190181.0,16683.0,0.0877
10067,2021-3,Illinois,All,All,819253.0,110453.0,0.1348
10068,2021-3,Indiana,All,All,534755.0,58187.0,0.1088
10069,2021-3,Indiana,All,All,95769.0,19805.0,0.2068
10070,2021-3,Indiana,All,All,438986.0,38382.0,0.0874
10071,2021-3,Indiana,All,All,237.0,36.0,0.1519
10072,2021-3,Indiana,All,All,3662.0,354.0,0.0967
10073,2021-3,Indiana,All,All,26414.0,4492.0,0.1701
10074,2021-3,Indiana,All,All,8538.0,1092.0,0.1279
10075,2021-3,Indiana,All,All,482248.0,50848.0,0.1054
10077,2021-3,Indiana,Female,All,307305.0,35890.0,0.1168
10078,2021-3,Indiana,Male,All,227450.0,22297.0,0.098
10079,2021-3,Indiana,All,All,464543.0,41207.0,0.0887
10080,2021-3,Indiana,All,All,64123.0,16055.0,0.2504
10081,2021-3,Indiana,All,All,6089.0,925.0,0.1519
10082,2021-3,Indiana,All,0-64,66916.0,16468.0,0.2461
10083,2021-3,Indiana,All,65-74,250029.0,23688.0,0.0947
10084,2021-3,Indiana,All,75-84,152350.0,12821.0,0.0842
10085,2021-3,Indiana,All,85 and over,65460.0,5210.0,0.0796
10086,2021-3,Indiana,All,All,153327.0,14492.0,0.0945
10087,2021-3,Indiana,All,All,381222.0,43665.0,0.1145
10088,2021-3,Iowa,All,All,324663.0,23766.0,0.0732
10089,2021-3,Iowa,All,All,42391.0,8533.0,0.2013
10090,2021-3,Iowa,All,All,282272.0,15233.0,0.054
10091,2021-3,Iowa,All,All,339.0,37.0,0.1091
10092,2021-3,Iowa,All,All,1753.0,139.0,0.0793
10093,2021-3,Iowa,All,All,3561.0,411.0,0.1154
10094,2021-3,Iowa,All,All,3325.0,296.0,0.089
10095,2021-3,Iowa,All,All,308223.0,22315.0,0.0724
10097,2021-3,Iowa,Female,All,184381.0,14279.0,0.0774
10098,2021-3,Iowa,Male,All,140282.0,9487.0,0.0676
10099,2021-3,Iowa,All,All,293299.0,17342.0,0.0591
10100,2021-3,Iowa,All,All,28899.0,6106.0,0.2113
10101,2021-3,Iowa,All,All,2465.0,318.0,0.129
10102,2021-3,Iowa,All,0-64,29959.0,6242.0,0.2084
10103,2021-3,Iowa,All,65-74,152404.0,9094.0,0.0597
10104,2021-3,Iowa,All,75-84,95726.0,5271.0,0.0551
10105,2021-3,Iowa,All,85 and over,46574.0,3159.0,0.0678
10106,2021-3,Iowa,All,All,176638.0,13218.0,0.0748
10107,2021-3,Iowa,All,All,147880.0,10501.0,0.071
10108,2021-3,Kansas,All,All,286921.0,27027.0,0.0942
10109,2021-3,Kansas,All,All,34821.0,7435.0,0.2135
10110,2021-3,Kansas,All,All,252100.0,19592.0,0.0777
10111,2021-3,Kansas,All,All,1307.0,153.0,0.1171
10112,2021-3,Kansas,All,All,2424.0,165.0,0.0681
10113,2021-3,Kansas,All,All,8049.0,1000.0,0.1242
10114,2021-3,Kansas,All,All,8158.0,776.0,0.0951
10115,2021-3,Kansas,All,All,260627.0,24323.0,0.0933
10117,2021-3,Kansas,Female,All,163203.0,16611.0,0.1018
10118,2021-3,Kansas,Male,All,123718.0,10416.0,0.0842
10119,2021-3,Kansas,All,All,256769.0,19900.0,0.0775
10120,2021-3,Kansas,All,All,27567.0,6695.0,0.2429
10121,2021-3,Kansas,All,All,2585.0,432.0,0.1671
10122,2021-3,Kansas,All,0-64,28742.0,6907.0,0.2403
10123,2021-3,Kansas,All,65-74,135036.0,11072.0,0.082
10124,2021-3,Kansas,All,75-84,83969.0,6087.0,0.0725
10125,2021-3,Kansas,All,85 and over,39174.0,2961.0,0.0756
10126,2021-3,Kansas,All,All,135537.0,12652.0,0.0933
10127,2021-3,Kansas,All,All,151059.0,14335.0,0.0949
10128,2021-3,Kentucky,All,All,373364.0,51710.0,0.1385
10129,2021-3,Kentucky,All,All,86318.0,20808.0,0.2411
10130,2021-3,Kentucky,All,All,287046.0,30902.0,0.1077
10131,2021-3,Kentucky,All,All,125.0,27.0,0.216
10132,2021-3,Kentucky,All,All,1997.0,169.0,0.0846
10133,2021-3,Kentucky,All,All,16246.0,2093.0,0.1288
10134,2021-3,Kentucky,All,All,2544.0,321.0,0.1262
10135,2021-3,Kentucky,All,All,345920.0,48378.0,0.1399
10137,2021-3,Kentucky,Female,All,208096.0,31399.0,0.1509
10138,2021-3,Kentucky,Male,All,165268.0,20311.0,0.1229
10139,2021-3,Kentucky,All,All,309798.0,34936.0,0.1128
10140,2021-3,Kentucky,All,All,59851.0,16119.0,0.2693
10141,2021-3,Kentucky,All,All,3715.0,655.0,0.1763
10142,2021-3,Kentucky,All,0-64,61552.0,16449.0,0.2672
10143,2021-3,Kentucky,All,65-74,170380.0,19821.0,0.1163
10144,2021-3,Kentucky,All,75-84,100773.0,10851.0,0.1077
10145,2021-3,Kentucky,All,85 and over,40659.0,4589.0,0.1129
10146,2021-3,Kentucky,All,All,187740.0,30424.0,0.1621
10147,2021-3,Kentucky,All,All,184112.0,20990.0,0.114
10148,2021-3,Louisiana,All,All,319386.0,37323.0,0.1169
10149,2021-3,Louisiana,All,All,79379.0,13831.0,0.1742
10150,2021-3,Louisiana,All,All,240007.0,23492.0,0.0979
10151,2021-3,Louisiana,All,All,299.0,49.0,0.1639
10152,2021-3,Louisiana,All,All,2485.0,218.0,0.0877
10153,2021-3,Louisiana,All,All,67527.0,9324.0,0.1381
10154,2021-3,Louisiana,All,All,5779.0,791.0,0.1369
10155,2021-3,Louisiana,All,All,237102.0,26238.0,0.1107
10157,2021-3,Louisiana,Female,All,180997.0,23223.0,0.1283
10158,2021-3,Louisiana,Male,All,138389.0,14100.0,0.1019
10159,2021-3,Louisiana,All,All,268520.0,26982.0,0.1005
10160,2021-3,Louisiana,All,All,44932.0,9321.0,0.2074
10161,2021-3,Louisiana,All,All,5934.0,1020.0,0.1719
10162,2021-3,Louisiana,All,0-64,48098.0,9912.0,0.2061
10163,2021-3,Louisiana,All,65-74,148618.0,15433.0,0.1038
10164,2021-3,Louisiana,All,75-84,87964.0,8412.0,0.0956
10165,2021-3,Louisiana,All,85 and over,34706.0,3566.0,0.1027
10166,2021-3,Louisiana,All,All,74604.0,8098.0,0.1085
10167,2021-3,Louisiana,All,All,243148.0,29001.0,0.1193
10168,2021-3,Maine,All,All,114429.0,16378.0,0.1431
10169,2021-3,Maine,All,All,36848.0,7905.0,0.2145
10170,2021-3,Maine,All,All,77581.0,8473.0,0.1092
10171,2021-3,Maine,All,All,407.0,77.0,0.1892
10172,2021-3,Maine,All,All,706.0,81.0,0.1147
10173,2021-3,Maine,All,All,572.0,102.0,0.1783
10174,2021-3,Maine,All,All,679.0,119.0,0.1753
10175,2021-3,Maine,All,All,108605.0,15438.0,0.1421
10177,2021-3,Maine,Female,All,64167.0,9989.0,0.1557
10178,2021-3,Maine,Male,All,50262.0,6389.0,0.1271
10179,2021-3,Maine,All,All,93124.0,10402.0,0.1117
10180,2021-3,Maine,All,All,20377.0,5811.0,0.2852
10181,2021-3,Maine,All,All,928.0,165.0,0.1778
10182,2021-3,Maine,All,0-64,20818.0,5904.0,0.2836
10183,2021-3,Maine,All,65-74,43092.0,5483.0,0.1272
10184,2021-3,Maine,All,75-84,33543.0,3454.0,0.103
10185,2021-3,Maine,All,85 and over,16976.0,1537.0,0.0905
10186,2021-3,Maine,All,All,64894.0,8662.0,0.1335
10187,2021-3,Maine,All,All,49521.0,7716.0,0.1558
10188,2021-3,Maryland,All,All,592450.0,115124.0,0.1943
